parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
95.5,47.75,143.25,-21489.1,1,0
95.5,48,143.5,-21413.9,1,0
95.5,48.25,143.75,-21338.3,1,0
95.5,48.5,144,-21262.3,1,0
95.5,48.75,144.25,-21185.9,1,0
95.5,49,144.5,-21109.1,1,0
95.5,49.25,144.75,-21032,1,0
95.5,49.5,145,-20954.4,1,0
95.5,49.75,145.25,-20876.5,1,0
95.5,50,145.5,-20798.1,1,0
95.5,50.25,145.75,-20719.4,1,0
95.5,50.5,146,-20640.3,1,0
95.5,50.75,146.25,-20560.7,1,0
95.5,51,146.5,-20480.8,1,0
95.5,51.25,146.75,-20400.5,1,0
95.5,51.5,147,-20319.8,1,0
95.5,51.75,147.25,-20238.7,1,0
95.5,52,147.5,-20157.2,1,0
95.5,52.25,147.75,-20075.4,1,0
95.5,52.5,148,-19993.1,1,0
95.5,52.75,148.25,-19910.4,1,0
95.5,53,148.5,-19827.4,1,0
95.5,53.25,148.75,-19743.9,1,0
95.5,53.5,149,-19660.1,1,0
95.5,53.75,149.25,-19575.9,1,0
95.5,54,149.5,-19491.2,1,0
95.5,54.25,149.75,-19406.2,1,0
95.5,54.5,150,-19320.8,1,0
95.5,54.75,150.25,-19235,1,0
95.5,55,150.5,-19148.8,1,0
95.5,55.25,150.75,-19062.2,1,0
95.5,55.5,151,-18975.2,1,0
95.5,55.75,151.25,-18887.8,1,0
95.5,56,151.5,-18800.1,1,0
95.5,56.25,151.75,-18711.9,1,0
95.5,56.5,152,-18623.4,1,0
95.5,56.75,152.25,-18534.4,1,0
95.5,57,152.5,-18445.1,1,0
95.5,57.25,152.75,-18355.3,1,0
95.5,57.5,153,-18265.2,1,0
95.5,57.75,153.25,-18174.7,1,0
95.5,58,153.5,-18083.8,1,0
95.5,58.25,153.75,-17992.5,1,0
95.5,58.5,154,-17900.8,1,0
95.5,58.75,154.25,-17808.7,1,0
95.5,59,154.5,-17716.2,1,0
95.5,59.25,154.75,-17623.4,1,0
95.5,59.5,155,-17530.1,1,0
95.5,59.75,155.25,-17436.4,1,0
95.5,60,155.5,-17342.4,1,0
95.5,60.25,155.75,-17247.9,1,0
95.5,60.5,156,-17153.1,1,0
95.5,60.75,156.25,-17057.9,1,0
95.5,61,156.5,-16962.2,1,0
95.5,61.25,156.75,-16866.2,1,0
95.5,61.5,157,-16769.8,1,0
95.5,61.75,157.25,-16673,1,0
95.5,62,157.5,-16575.8,1,0
95.5,62.25,157.75,-16478.2,1,0
95.5,62.5,158,-16380.3,1,0
95.5,62.75,158.25,-16281.9,1,0
95.5,63,158.5,-16183.1,1,0
95.5,63.25,158.75,-16084,1,0
95.5,63.5,159,-15984.4,1,0
95.5,63.75,159.25,-15884.5,1,0
95.5,64,159.5,-15784.1,1,0
95.5,64.25,159.75,-15683.4,1,0
95.5,64.5,160,-15582.3,1,0
95.5,64.75,160.25,-15480.8,1,0
95.5,65,160.5,-15378.9,1,0
95.5,65.25,160.75,-15276.6,1,0
95.5,65.5,161,-15173.9,1,0
95.5,65.75,161.25,-15070.8,1,0
95.5,66,161.5,-14967.3,1,0
95.5,66.25,161.75,-14863.5,1,0
95.5,66.5,162,-14759.2,1,0
95.5,66.75,162.25,-14654.5,1,0
95.5,67,162.5,-14549.5,1,0
95.5,67.25,162.75,-14444.1,1,0
95.5,67.5,163,-14338.2,1,0
95.5,67.75,163.25,-14232,1,0
95.5,68,163.5,-14125.4,1,0
95.5,68.25,163.75,-14018.4,1,0
95.5,68.5,164,-13911,1,0
95.5,68.75,164.25,-13803.2,1,0
95.5,69,164.5,-13695,1,0
95.5,69.25,164.75,-13586.4,1,0
95.5,69.5,165,-13477.4,1,0
95.5,69.75,165.25,-13368.1,1,0
95.5,70,165.5,-13258.3,1,0
95.5,70.25,165.75,-13148.2,1,0
95.5,70.5,166,-13037.6,1,0
95.5,70.75,166.25,-12926.7,1,0
95.5,71,166.5,-12815.3,1,0
95.5,71.25,166.75,-12703.6,1,0
95.5,71.5,167,-12591.5,1,0
95.5,71.75,167.25,-12479,1,0
95.5,72,167.5,-12366.1,1,0
95.5,72.25,167.75,-12252.8,1,0
95.5,72.5,168,-12139.1,1,0
95.5,72.75,168.25,-12025,1,0
95.5,73,168.5,-11910.6,1,0
95.5,73.25,168.75,-11795.7,1,0
95.5,73.5,169,-11680.4,1,0
95.5,73.75,169.25,-11564.8,1,0
95.5,74,169.5,-11448.7,1,0
95.5,74.25,169.75,-11332.3,1,0
95.5,74.5,170,-11215.5,1,0
95.5,74.75,170.25,-11098.3,1,0
95.5,75,170.5,-10980.7,1,0
95.5,75.25,170.75,-10862.6,1,0
95.5,75.5,171,-10744.2,1,0
95.5,75.75,171.25,-10625.5,1,0
95.5,76,171.5,-10506.3,1,0
95.5,76.25,171.75,-10386.7,1,0
95.5,76.5,172,-10266.7,1,0
95.5,76.75,172.25,-10146.4,1,0
95.5,77,172.5,-10025.6,1,0
95.5,77.25,172.75,-9904.46,1,0
95.5,77.5,173,-9782.92,1,0
95.5,77.75,173.25,-9660.99,1,0
95.5,78,173.5,-9538.66,1,0
95.5,78.25,173.75,-9415.94,1,0
95.5,78.5,174,-9292.83,1,0
95.5,78.75,174.25,-9169.33,1,0
95.5,79,174.5,-9045.43,1,0
95.5,79.25,174.75,-8921.14,1,0
95.5,79.5,175,-8796.46,1,0
95.5,79.75,175.25,-8671.38,1,0
95.5,80,175.5,-8545.92,1,0
95.5,80.25,175.75,-8420.06,1,0
95.5,80.5,176,-8293.8,1,0
95.5,80.75,176.25,-8167.16,1,0
95.5,81,176.5,-8040.12,1,0
95.5,81.25,176.75,-7912.69,1,0
95.5,81.5,177,-7784.87,1,0
95.5,81.75,177.25,-7656.65,1,0
95.5,82,177.5,-7528.04,1,0
95.5,82.25,177.75,-7399.04,1,0
95.5,82.5,178,-7269.65,1,0
95.5,82.75,178.25,-7139.86,1,0
95.5,83,178.5,-7009.68,1,0
95.5,83.25,178.75,-6879.11,1,0
95.5,83.5,179,-6748.14,1,0
95.5,83.75,179.25,-6616.78,1,0
95.5,84,179.5,-6485.03,1,0
95.5,84.25,179.75,-6352.89,1,0
95.5,84.5,180,-6220.35,1,0
95.5,84.75,180.25,-6087.42,1,0
95.5,85,180.5,-5954.1,1,0
95.5,85.25,180.75,-5820.39,1,0
95.5,85.5,181,-5686.28,1,0
95.5,85.75,181.25,-5551.78,1,0
95.5,86,181.5,-5416.89,1,0
95.5,86.25,181.75,-5281.61,1,0
95.5,86.5,182,-5145.93,1,0
95.5,86.75,182.25,-5009.86,1,0
95.5,87,182.5,-4873.4,1,0
95.5,87.25,182.75,-4736.54,1,0
95.5,87.5,183,-4599.29,1,0
95.5,87.75,183.25,-4461.65,1,0
95.5,88,183.5,-4323.62,1,0
95.5,88.25,183.75,-4185.19,1,0
95.5,88.5,184,-4046.37,1,0
95.5,88.75,184.25,-3907.16,1,0
95.5,89,184.5,-3767.55,1,0
95.5,89.25,184.75,-3627.56,1,0
95.5,89.5,185,-3487.17,1,0
95.5,89.75,185.25,-3346.39,1,0
95.5,90,185.5,-3205.21,1,0
95.5,90.25,185.75,-3063.64,1,0
95.5,90.5,186,-2921.68,1,0
95.5,90.75,186.25,-2779.33,1,0
95.5,91,186.5,-2636.58,1,0
95.5,91.25,186.75,-2493.44,1,0
95.5,91.5,187,-2349.91,1,0
95.5,91.75,187.25,-2205.99,1,0
95.5,92,187.5,-2061.67,1,0
95.5,92.25,187.75,-1916.96,1,0
95.5,92.5,188,-1771.86,1,0
95.5,92.75,188.25,-1626.36,1,0
95.5,93,188.5,-1480.48,1,0
95.5,93.25,188.75,-1334.2,1,0
95.5,93.5,189,-1187.52,1,0
95.5,93.75,189.25,-1040.46,1,0
95.5,94,189.5,-892.998,1,0
95.5,94.25,189.75,-745.147,1,0
95.5,94.5,190,-596.903,1,0
95.5,94.75,190.25,-448.266,1,0
95.5,95,190.5,-299.237,1,0
95.5,95.25,190.75,-149.815,1,0
95.5,95.5,191,0,1,0
95.5,95.75,191.25,150.207,1,1
95.5,96,191.5,300.807,1,1
95.5,96.25,191.75,451.8,1,1
95.5,96.5,192,603.186,1,1
95.5,96.75,192.25,754.964,1,1
95.5,97,192.5,907.135,1,1
95.5,97.25,192.75,1059.7,1,1
95.5,97.5,193,1212.65,1,1
95.5,97.75,193.25,1366,1,1
95.5,98,193.5,1519.75,1,1
95.5,98.25,193.75,1673.88,1,1
95.5,98.5,194,1828.41,1,1
95.5,98.75,194.25,1983.33,1,1
95.5,99,194.5,2138.64,1,1
95.5,99.25,194.75,2294.34,1,1
95.5,99.5,195,2450.44,1,1
95.5,99.75,195.25,2606.93,1,1
95.75,10,105.75,-28488.2,1,0
95.75,10.25,106,-28472.3,1,0
95.75,10.5,106.25,-28456,1,0
95.75,10.75,106.5,-28439.3,1,0
95.75,11,106.75,-28422.2,1,0
95.75,11.25,107,-28404.7,1,0
95.75,11.5,107.25,-28386.8,1,0
95.75,11.75,107.5,-28368.6,1,0
95.75,12,107.75,-28349.9,1,0
95.75,12.25,108,-28330.9,1,0
95.75,12.5,108.25,-28311.4,1,0
95.75,12.75,108.5,-28291.6,1,0
95.75,13,108.75,-28271.4,1,0
95.75,13.25,109,-28250.8,1,0
95.75,13.5,109.25,-28229.8,1,0
95.75,13.75,109.5,-28208.4,1,0
95.75,14,109.75,-28186.6,1,0
95.75,14.25,110,-28164.4,1,0
95.75,14.5,110.25,-28141.8,1,0
95.75,14.75,110.5,-28118.8,1,0
95.75,15,110.75,-28095.5,1,0
95.75,15.25,111,-28071.7,1,0
95.75,15.5,111.25,-28047.6,1,0
95.75,15.75,111.5,-28023,1,0
95.75,16,111.75,-27998.1,1,0
95.75,16.25,112,-27972.7,1,0
95.75,16.5,112.25,-27947,1,0
95.75,16.75,112.5,-27920.9,1,0
95.75,17,112.75,-27894.4,1,0
95.75,17.25,113,-27867.5,1,0
95.75,17.5,113.25,-27840.2,1,0
95.75,17.75,113.5,-27812.5,1,0
95.75,18,113.75,-27784.4,1,0
95.75,18.25,114,-27756,1,0
95.75,18.5,114.25,-27727.1,1,0
95.75,18.75,114.5,-27697.9,1,0
95.75,19,114.75,-27668.2,1,0
95.75,19.25,115,-27638.2,1,0
95.75,19.5,115.25,-27607.7,1,0
95.75,19.75,115.5,-27576.9,1,0
95.75,20,115.75,-27545.7,1,0
95.75,20.25,116,-27514.1,1,0
95.75,20.5,116.25,-27482.1,1,0
95.75,20.75,116.5,-27449.7,1,0
95.75,21,116.75,-27416.9,1,0
95.75,21.25,117,-27383.7,1,0
95.75,21.5,117.25,-27350.1,1,0
95.75,21.75,117.5,-27316.1,1,0
95.75,22,117.75,-27281.8,1,0
95.75,22.25,118,-27247,1,0
95.75,22.5,118.25,-27211.9,1,0
95.75,22.75,118.5,-27176.3,1,0
95.75,23,118.75,-27140.4,1,0
95.75,23.25,119,-27104.1,1,0
95.75,23.5,119.25,-27067.4,1,0
95.75,23.75,119.5,-27030.3,1,0
95.75,24,119.75,-26992.8,1,0
95.75,24.25,120,-26954.9,1,0
95.75,24.5,120.25,-26916.6,1,0
95.75,24.75,120.5,-26877.9,1,0
95.75,25,120.75,-26838.8,1,0
95.75,25.25,121,-26799.4,1,0
95.75,25.5,121.25,-26759.5,1,0
95.75,25.75,121.5,-26719.2,1,0
95.75,26,121.75,-26678.6,1,0
95.75,26.25,122,-26637.6,1,0
95.75,26.5,122.25,-26596.1,1,0
95.75,26.75,122.5,-26554.3,1,0
95.75,27,122.75,-26512.1,1,0
95.75,27.25,123,-26469.5,1,0
95.75,27.5,123.25,-26426.5,1,0
95.75,27.75,123.5,-26383.1,1,0
95.75,28,123.75,-26339.3,1,0
95.75,28.25,124,-26295.1,1,0
95.75,28.5,124.25,-26250.6,1,0
95.75,28.75,124.5,-26205.6,1,0
95.75,29,124.75,-26160.2,1,0
95.75,29.25,125,-26114.5,1,0
95.75,29.5,125.25,-26068.3,1,0
95.75,29.75,125.5,-26021.8,1,0
95.75,30,125.75,-25974.9,1,0
95.75,30.25,126,-25927.6,1,0
95.75,30.5,126.25,-25879.9,1,0
95.75,30.75,126.5,-25831.7,1,0
95.75,31,126.75,-25783.2,1,0
95.75,31.25,127,-25734.4,1,0
95.75,31.5,127.25,-25685.1,1,0
95.75,31.75,127.5,-25635.4,1,0
95.75,32,127.75,-25585.3,1,0
95.75,32.25,128,-25534.9,1,0
95.75,32.5,128.25,-25484,1,0
95.75,32.75,128.5,-25432.8,1,0
95.75,33,128.75,-25381.1,1,0
95.75,33.25,129,-25329.1,1,0
95.75,33.5,129.25,-25276.7,1,0
95.75,33.75,129.5,-25223.8,1,0
95.75,34,129.75,-25170.6,1,0
95.75,34.25,130,-25117,1,0
95.75,34.5,130.25,-25063,1,0
95.75,34.75,130.5,-25008.6,1,0
95.75,35,130.75,-24953.9,1,0
95.75,35.25,131,-24898.7,1,0
95.75,35.5,131.25,-24843.1,1,0
95.75,35.75,131.5,-24787.2,1,0
95.75,36,131.75,-24730.8,1,0
95.75,36.25,132,-24674.1,1,0
95.75,36.5,132.25,-24616.9,1,0
95.75,36.75,132.5,-24559.4,1,0
95.75,37,132.75,-24501.5,1,0
95.75,37.25,133,-24443.2,1,0
95.75,37.5,133.25,-24384.5,1,0
95.75,37.75,133.5,-24325.4,1,0
95.75,38,133.75,-24265.9,1,0
95.75,38.25,134,-24206,1,0
95.75,38.5,134.25,-24145.7,1,0
95.75,38.75,134.5,-24085,1,0
95.75,39,134.75,-24024,1,0
95.75,39.25,135,-23962.5,1,0
95.75,39.5,135.25,-23900.6,1,0
95.75,39.75,135.5,-23838.4,1,0
95.75,40,135.75,-23775.8,1,0
95.75,40.25,136,-23712.7,1,0
95.75,40.5,136.25,-23649.3,1,0
95.75,40.75,136.5,-23585.5,1,0
95.75,41,136.75,-23521.3,1,0
95.75,41.25,137,-23456.7,1,0
95.75,41.5,137.25,-23391.7,1,0
95.75,41.75,137.5,-23326.3,1,0
95.75,42,137.75,-23260.5,1,0
95.75,42.25,138,-23194.4,1,0
95.75,42.5,138.25,-23127.8,1,0
95.75,42.75,138.5,-23060.9,1,0
95.75,43,138.75,-22993.5,1,0
95.75,43.25,139,-22925.8,1,0
95.75,43.5,139.25,-22857.6,1,0
95.75,43.75,139.5,-22789.1,1,0
95.75,44,139.75,-22720.2,1,0
95.75,44.25,140,-22650.9,1,0
95.75,44.5,140.25,-22581.2,1,0
95.75,44.75,140.5,-22511.1,1,0
95.75,45,140.75,-22440.6,1,0
95.75,45.25,141,-22369.7,1,0
95.75,45.5,141.25,-22298.4,1,0
95.75,45.75,141.5,-22226.8,1,0
95.75,46,141.75,-22154.7,1,0
95.75,46.25,142,-22082.3,1,0
95.75,46.5,142.25,-22009.4,1,0
95.75,46.75,142.5,-21936.2,1,0
95.75,47,142.75,-21862.5,1,0
95.75,47.25,143,-21788.5,1,0
95.75,47.5,143.25,-21714.1,1,0
95.75,47.75,143.5,-21639.3,1,0
95.75,48,143.75,-21564.1,1,0
95.75,48.25,144,-21488.5,1,0
95.75,48.5,144.25,-21412.5,1,0
95.75,48.75,144.5,-21336.1,1,0
95.75,49,144.75,-21259.4,1,0
95.75,49.25,145,-21182.2,1,0
95.75,49.5,145.25,-21104.6,1,0
95.75,49.75,145.5,-21026.7,1,0
95.75,50,145.75,-20948.3,1,0
95.75,50.25,146,-20869.6,1,0
95.75,50.5,146.25,-20790.5,1,0
95.75,50.75,146.5,-20710.9,1,0
95.75,51,146.75,-20631,1,0
95.75,51.25,147,-20550.7,1,0
95.75,51.5,147.25,-20470,1,0
95.75,51.75,147.5,-20388.9,1,0
95.75,52,147.75,-20307.5,1,0
95.75,52.25,148,-20225.6,1,0
95.75,52.5,148.25,-20143.3,1,0
95.75,52.75,148.5,-20060.6,1,0
95.75,53,148.75,-19977.6,1,0
95.75,53.25,149,-19894.1,1,0
95.75,53.5,149.25,-19810.3,1,0
95.75,53.75,149.5,-19726.1,1,0
95.75,54,149.75,-19641.4,1,0
95.75,54.25,150,-19556.4,1,0
95.75,54.5,150.25,-19471,1,0
95.75,54.75,150.5,-19385.2,1,0
95.75,55,150.75,-19299,1,0
95.75,55.25,151,-19212.4,1,0
95.75,55.5,151.25,-19125.4,1,0
95.75,55.75,151.5,-19038.1,1,0
95.75,56,151.75,-18950.3,1,0
95.75,56.25,152,-18862.1,1,0
95.75,56.5,152.25,-18773.6,1,0
95.75,56.75,152.5,-18684.6,1,0
95.75,57,152.75,-18595.3,1,0
95.75,57.25,153,-18505.6,1,0
95.75,57.5,153.25,-18415.4,1,0
95.75,57.75,153.5,-18324.9,1,0
95.75,58,153.75,-18234,1,0
95.75,58.25,154,-18142.7,1,0
95.75,58.5,154.25,-18051,1,0
95.75,58.75,154.5,-17958.9,1,0
95.75,59,154.75,-17866.4,1,0
95.75,59.25,155,-17773.6,1,0
95.75,59.5,155.25,-17680.3,1,0
95.75,59.75,155.5,-17586.6,1,0
95.75,60,155.75,-17492.6,1,0
95.75,60.25,156,-17398.1,1,0
95.75,60.5,156.25,-17303.3,1,0
95.75,60.75,156.5,-17208.1,1,0
95.75,61,156.75,-17112.5,1,0
95.75,61.25,157,-17016.4,1,0
95.75,61.5,157.25,-16920,1,0
95.75,61.75,157.5,-16823.2,1,0
95.75,62,157.75,-16726,1,0
95.75,62.25,158,-16628.4,1,0
95.75,62.5,158.25,-16530.5,1,0
95.75,62.75,158.5,-16432.1,1,0
95.75,63,158.75,-16333.3,1,0
95.75,63.25,159,-16234.2,1,0
95.75,63.5,159.25,-16134.6,1,0
95.75,63.75,159.5,-16034.7,1,0
95.75,64,159.75,-15934.4,1,0
95.75,64.25,160,-15833.6,1,0
95.75,64.5,160.25,-15732.5,1,0
95.75,64.75,160.5,-15631,1,0
95.75,65,160.75,-15529.1,1,0
95.75,65.25,161,-15426.8,1,0
95.75,65.5,161.25,-15324.1,1,0
95.75,65.75,161.5,-15221,1,0
95.75,66,161.75,-15117.5,1,0
95.75,66.25,162,-15013.7,1,0
95.75,66.5,162.25,-14909.4,1,0
95.75,66.75,162.5,-14804.8,1,0
95.75,67,162.75,-14699.7,1,0
95.75,67.25,163,-14594.3,1,0
95.75,67.5,163.25,-14488.4,1,0
95.75,67.75,163.5,-14382.2,1,0
95.75,68,163.75,-14275.6,1,0
95.75,68.25,164,-14168.6,1,0
95.75,68.5,164.25,-14061.2,1,0
95.75,68.75,164.5,-13953.4,1,0
95.75,69,164.75,-13845.2,1,0
95.75,69.25,165,-13736.6,1,0
95.75,69.5,165.25,-13627.6,1,0
95.75,69.75,165.5,-13518.3,1,0
95.75,70,165.75,-13408.5,1,0
95.75,70.25,166,-13298.4,1,0
95.75,70.5,166.25,-13187.8,1,0
95.75,70.75,166.5,-13076.9,1,0
95.75,71,166.75,-12965.5,1,0
95.75,71.25,167,-12853.8,1,0
95.75,71.5,167.25,-12741.7,1,0
95.75,71.75,167.5,-12629.2,1,0
95.75,72,167.75,-12516.3,1,0
95.75,72.25,168,-12403,1,0
95.75,72.5,168.25,-12289.3,1,0
95.75,72.75,168.5,-12175.2,1,0
95.75,73,168.75,-12060.8,1,0
95.75,73.25,169,-11945.9,1,0
95.75,73.5,169.25,-11830.6,1,0
95.75,73.75,169.5,-11715,1,0
95.75,74,169.75,-11599,1,0
95.75,74.25,170,-11482.5,1,0
95.75,74.5,170.25,-11365.7,1,0
95.75,74.75,170.5,-11248.5,1,0
95.75,75,170.75,-11130.9,1,0
95.75,75.25,171,-11012.9,1,0
95.75,75.5,171.25,-10894.5,1,0
95.75,75.75,171.5,-10775.7,1,0
95.75,76,171.75,-10656.5,1,0
95.75,76.25,172,-10536.9,1,0
95.75,76.5,172.25,-10416.9,1,0
95.75,76.75,172.5,-10296.6,1,0
95.75,77,172.75,-10175.8,1,0
95.75,77.25,173,-10054.7,1,0
95.75,77.5,173.25,-9933.13,1,0
95.75,77.75,173.5,-9811.19,1,0
95.75,78,173.75,-9688.87,1,0
95.75,78.25,174,-9566.15,1,0
95.75,78.5,174.25,-9443.04,1,0
95.75,78.75,174.5,-9319.53,1,0
95.75,79,174.75,-9195.64,1,0
95.75,79.25,175,-9071.35,1,0
95.75,79.5,175.25,-8946.67,1,0
95.75,79.75,175.5,-8821.59,1,0
95.75,80,175.75,-8696.12,1,0
95.75,80.25,176,-8570.26,1,0
95.75,80.5,176.25,-8444.01,1,0
95.75,80.75,176.5,-8317.37,1,0
95.75,81,176.75,-8190.33,1,0
95.75,81.25,177,-8062.9,1,0
95.75,81.5,177.25,-7935.07,1,0
95.75,81.75,177.5,-7806.86,1,0
95.75,82,177.75,-7678.25,1,0
95.75,82.25,178,-7549.25,1,0
95.75,82.5,178.25,-7419.85,1,0
95.75,82.75,178.5,-7290.07,1,0
95.75,83,178.75,-7159.89,1,0
95.75,83.25,179,-7029.31,1,0
95.75,83.5,179.25,-6898.35,1,0
95.75,83.75,179.5,-6766.99,1,0
95.75,84,179.75,-6635.24,1,0
95.75,84.25,180,-6503.1,1,0
95.75,84.5,180.25,-6370.56,1,0
95.75,84.75,180.5,-6237.63,1,0
95.75,85,180.75,-6104.31,1,0
95.75,85.25,181,-5970.6,1,0
95.75,85.5,181.25,-5836.49,1,0
95.75,85.75,181.5,-5701.99,1,0
95.75,86,181.75,-5567.1,1,0
95.75,86.25,182,-5431.81,1,0
95.75,86.5,182.25,-5296.14,1,0
95.75,86.75,182.5,-5160.07,1,0
95.75,87,182.75,-5023.6,1,0
95.75,87.25,183,-4886.75,1,0
95.75,87.5,183.25,-4749.5,1,0
95.75,87.75,183.5,-4611.86,1,0
95.75,88,183.75,-4473.82,1,0
95.75,88.25,184,-4335.4,1,0
95.75,88.5,184.25,-4196.58,1,0
95.75,88.75,184.5,-4057.37,1,0
95.75,89,184.75,-3917.76,1,0
95.75,89.25,185,-3777.77,1,0
95.75,89.5,185.25,-3637.38,1,0
95.75,89.75,185.5,-3496.59,1,0
95.75,90,185.75,-3355.42,1,0
95.75,90.25,186,-3213.85,1,0
95.75,90.5,186.25,-3071.89,1,0
95.75,90.75,186.5,-2929.54,1,0
95.75,91,186.75,-2786.79,1,0
95.75,91.25,187,-2643.65,1,0
95.75,91.5,187.25,-2500.12,1,0
95.75,91.75,187.5,-2356.19,1,0
95.75,92,187.75,-2211.88,1,0
95.75,92.25,188,-2067.17,1,0
95.75,92.5,188.25,-1922.07,1,0
95.75,92.75,188.5,-1776.57,1,0
95.75,93,188.75,-1630.68,1,0
95.75,93.25,189,-1484.4,1,0
95.75,93.5,189.25,-1337.73,1,0
95.75,93.75,189.5,-1190.66,1,0
95.75,94,189.75,-1043.21,1,0
95.75,94.25,190,-895.354,1,0
95.75,94.5,190.25,-747.11,1,0
95.75,94.75,190.5,-598.473,1,0
95.75,95,190.75,-449.444,1,0
95.75,95.25,191,-300.022,1,0
95.75,95.5,191.25,-150.207,1,0
95.75,95.75,191.5,0,1,0
95.75,96,191.75,150.6,1,1
95.75,96.25,192,301.593,1,1
95.75,96.5,192.25,452.978,1,1
95.75,96.75,192.5,604.757,1,1
95.75,97,192.75,756.927,1,1
95.75,97.25,193,909.491,1,1
95.75,97.5,193.25,1062.45,1,1
95.75,97.75,193.5,1215.8,1,1
95.75,98,193.75,1369.54,1,1
95.75,98.25,194,1523.67,1,1
95.75,98.5,194.25,1678.2,1,1
95.75,98.75,194.5,1833.12,1,1
95.75,99,194.75,1988.43,1,1
95.75,99.25,195,2144.14,1,1
95.75,99.5,195.25,2300.23,1,1
95.75,99.75,195.5,2456.73,1,1
96,10,106,-28638.8,1,0
96,10.25,106.25,-28622.9,1,0
96,10.5,106.5,-28606.6,1,0
96,10.75,106.75,-28589.9,1,0
96,11,107,-28572.8,1,0
96,11.25,107.25,-28555.3,1,0
96,11.5,107.5,-28537.4,1,0
96,11.75,107.75,-28519.2,1,0
96,12,108,-28500.5,1,0
96,12.25,108.25,-28481.5,1,0
96,12.5,108.5,-28462,1,0
96,12.75,108.75,-28442.2,1,0
96,13,109,-28422,1,0
96,13.25,109.25,-28401.4,1,0
96,13.5,109.5,-28380.4,1,0
96,13.75,109.75,-28359,1,0
96,14,110,-28337.2,1,0
96,14.25,110.25,-28315,1,0
96,14.5,110.5,-28292.4,1,0
96,14.75,110.75,-28269.4,1,0
96,15,111,-28246.1,1,0
96,15.25,111.25,-28222.3,1,0
96,15.5,111.5,-28198.2,1,0
96,15.75,111.75,-28173.6,1,0
96,16,112,-28148.7,1,0
96,16.25,112.25,-28123.3,1,0
96,16.5,112.5,-28097.6,1,0
96,16.75,112.75,-28071.5,1,0
96,17,113,-28045,1,0
96,17.25,113.25,-28018.1,1,0
96,17.5,113.5,-27990.8,1,0
96,17.75,113.75,-27963.1,1,0
96,18,114,-27935,1,0
96,18.25,114.25,-27906.6,1,0
96,18.5,114.5,-27877.7,1,0
96,18.75,114.75,-27848.5,1,0
96,19,115,-27818.8,1,0
96,19.25,115.25,-27788.8,1,0
96,19.5,115.5,-27758.3,1,0
96,19.75,115.75,-27727.5,1,0
96,20,116,-27696.3,1,0
96,20.25,116.25,-27664.7,1,0
96,20.5,116.5,-27632.7,1,0
96,20.75,116.75,-27600.3,1,0
96,21,117,-27567.5,1,0
96,21.25,117.25,-27534.3,1,0
96,21.5,117.5,-27500.7,1,0
96,21.75,117.75,-27466.7,1,0
96,22,118,-27432.4,1,0
96,22.25,118.25,-27397.6,1,0
96,22.5,118.5,-27362.5,1,0
96,22.75,118.75,-27326.9,1,0
96,23,119,-27291,1,0
96,23.25,119.25,-27254.7,1,0
96,23.5,119.5,-27218,1,0
96,23.75,119.75,-27180.9,1,0
96,24,120,-27143.4,1,0
96,24.25,120.25,-27105.5,1,0
96,24.5,120.5,-27067.2,1,0
96,24.75,120.75,-27028.5,1,0
96,25,121,-26989.4,1,0
96,25.25,121.25,-26950,1,0
96,25.5,121.5,-26910.1,1,0
96,25.75,121.75,-26869.8,1,0
96,26,122,-26829.2,1,0
96,26.25,122.25,-26788.2,1,0
96,26.5,122.5,-26746.7,1,0
96,26.75,122.75,-26704.9,1,0
96,27,123,-26662.7,1,0
96,27.25,123.25,-26620.1,1,0
96,27.5,123.5,-26577.1,1,0
96,27.75,123.75,-26533.7,1,0
96,28,124,-26489.9,1,0
96,28.25,124.25,-26445.7,1,0
96,28.5,124.5,-26401.2,1,0
96,28.75,124.75,-26356.2,1,0
96,29,125,-26310.8,1,0
96,29.25,125.25,-26265.1,1,0
96,29.5,125.5,-26218.9,1,0
96,29.75,125.75,-26172.4,1,0
96,30,126,-26125.5,1,0
96,30.25,126.25,-26078.2,1,0
96,30.5,126.5,-26030.5,1,0
96,30.75,126.75,-25982.3,1,0
96,31,127,-25933.8,1,0
96,31.25,127.25,-25885,1,0
96,31.5,127.5,-25835.7,1,0
96,31.75,127.75,-25786,1,0
96,32,128,-25735.9,1,0
96,32.25,128.25,-25685.5,1,0
96,32.5,128.5,-25634.6,1,0
96,32.75,128.75,-25583.4,1,0
96,33,129,-25531.7,1,0
96,33.25,129.25,-25479.7,1,0
96,33.5,129.5,-25427.3,1,0
96,33.75,129.75,-25374.4,1,0
96,34,130,-25321.2,1,0
96,34.25,130.25,-25267.6,1,0
96,34.5,130.5,-25213.6,1,0
96,34.75,130.75,-25159.2,1,0
96,35,131,-25104.5,1,0
96,35.25,131.25,-25049.3,1,0
96,35.5,131.5,-24993.7,1,0
96,35.75,131.75,-24937.8,1,0
96,36,132,-24881.4,1,0
96,36.25,132.25,-24824.7,1,0
96,36.5,132.5,-24767.5,1,0
96,36.75,132.75,-24710,1,0
96,37,133,-24652.1,1,0
96,37.25,133.25,-24593.8,1,0
96,37.5,133.5,-24535.1,1,0
96,37.75,133.75,-24476,1,0
96,38,134,-24416.5,1,0
96,38.25,134.25,-24356.6,1,0
