parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
47.26,39.781,87.041,-2045.11,1,0
58.852,98.119,156.971,19364.1,0,1
63.118,26.533,89.651,-10304.1,1,0
47.881,58.609,106.49,3589.03,1,1
33.49,71.74,105.23,12645.1,0,1
25.435,81.955,107.39,19068.5,0,1
78.328,97.453,175.781,10561.4,1,1
87.373,30.736,118.109,-21015.2,1,0
78.139,11.701,89.84,-18751.5,1,0
40.897,78.472,119.369,14091,0,1
54.433,88.354,142.787,15216.2,1,1
16.426,43.903,60.329,5207.69,0,1
84.142,89.11,173.252,2704.02,1,1
53.074,40.924,93.998,-3587.94,1,0
73.522,49.555,123.077,-9267.03,1,0
28.054,77.95,106.004,16616.4,0,1
79.345,76.906,156.251,-1197.25,1,0
43.237,99.631,142.868,25311.5,0,1
60.607,81.118,141.725,9132.36,1,1
25.408,84.097,109.505,20190.2,0,1
20.026,40.852,60.878,3983.05,0,1
33.229,88.354,121.583,21055.8,0,1
38.305,77.77,116.075,14391.3,0,1
19.09,73.612,92.702,15878.5,0,1
79.471,17.164,96.635,-18915.6,1,0
19.252,91.081,110.333,24897.5,0,1
95.518,82.846,178.364,-7100.72,1,0
34.984,79.66,114.644,16090.7,0,1
39.124,45.226,84.35,1616.99,1,1
20.584,69.814,90.398,13981,0,1
84.781,95.806,180.587,6254.82,1,1
47.764,31.294,79.058,-4090.62,1,0
39.88,48.169,88.049,2292.85,1,1
88.093,90.496,178.589,1348.21,1,1
29.287,13.51,42.797,-2121.23,1,0
41.761,39.313,81.074,-623.509,1,0
44.362,32.158,76.52,-2933.78,1,0
84.835,39.835,124.67,-17624.8,1,0
99.937,61.102,161.039,-19647.4,1,0
70.615,79.408,150.023,4144.24,1,1
68.266,47.035,115.301,-7690.48,1,0
37.657,63.784,101.441,8326.32,0,1
29.881,62.641,92.522,9522.23,0,1
10.612,59.005,69.617,10583.9,0,1
65.035,78.364,143.399,6004.73,1,1
85.996,16.993,102.989,-22325.9,1,0
41.347,33.76,75.107,-1790.2,1,0
38.287,71.227,109.514,11333,0,1
39.106,26.389,65.495,-2616.63,1,0
61.723,58.393,120.116,-1256.59,1,0
29.899,93.493,123.392,24652,0,1
54.883,31.429,86.312,-6359.72,1,0
25.651,96.886,122.537,27422.7,0,1
28.432,25.588,54.02,-482.652,1,0
57.988,89.047,147.035,14346.9,1,1
62.173,83.422,145.595,9719.3,1,1
36.082,89.83,125.912,21260.8,0,1
14.374,23.131,37.505,1031.8,1,1
19.648,14.986,34.634,-507.253,1,0
39.304,74.683,113.987,12669.2,0,1
50.527,25.3,75.827,-6009.51,1,0
81.676,81.874,163.55,101.734,1,1
16.237,77.14,93.377,17866,0,1
53.101,45.343,98.444,-2399.32,1,0
60.697,14.833,75.53,-10882.8,1,0
60.904,80.596,141.5,8753.79,1,1
65.494,72.955,138.449,3245.16,1,1
69.193,48.313,117.506,-7707.98,1,0
69.85,87.625,157.475,8793.69,1,1
63.91,27.838,91.748,-10397.2,1,0
43.84,83.251,127.091,15735.6,0,1
11.269,37.09,48.359,3922.84,0,1
40.249,15.643,55.892,-4320.56,1,0
50.221,49.897,100.118,-101.908,1,0
77.806,79.525,157.331,849.65,1,1
81.757,28.333,110.09,-18477.1,1,0
62.002,30.601,92.603,-9135.21,1,0
67.375,68.239,135.614,368.102,1,1
97.741,20.476,118.217,-28695.4,1,0
13.582,58.438,72.02,10149,0,1
82.477,31.654,114.131,-18222.7,1,0
96.202,47.971,144.173,-21845.4,1,0
94.618,65.395,160.013,-14690.3,1,0
86.293,64.468,150.761,-10337,1,0
20.188,17.371,37.559,-332.392,1,0
49.474,54.028,103.502,1480.78,1,1
57.79,50.743,108.533,-2402.79,1,0
81.118,88.039,169.157,3677.97,1,1
23.563,88.507,112.07,22865.4,0,1
37.945,58.537,96.482,6241.58,1,1
35.209,76.87,112.079,14669.1,0,1
44.038,87.211,131.249,17801.6,0,1
97.471,11.413,108.884,-29437.8,1,0
55.45,62.389,117.839,2568.83,1,1
21.889,26.2,48.089,651.289,1,1
77.995,61.543,139.538,-7212.09,1,0
47.854,74.206,122.06,10105,1,1
99.514,42.472,141.986,-25444.3,1,0
96.769,52.975,149.744,-20602.2,1,0
96.94,16.966,113.906,-28618.4,1,0
27.514,46.423,73.937,4392.18,0,1
28.162,75.304,103.466,15323.4,0,1
54.334,66.457,120.791,4600.39,1,1
63.352,35.065,98.417,-8745.95,1,0
54.964,58.465,113.429,1247.57,1,1
50.77,80.173,130.943,12095.5,1,1
35.335,84.808,120.143,18673.1,0,1
67.384,89.974,157.358,11167.5,1,1
86.221,80.002,166.223,-3247.59,1,0
52.363,98.119,150.482,21631.3,0,1
96.202,30.367,126.569,-26177.9,1,0
59.662,11.233,70.895,-10786.3,1,0
61.741,26.344,88.085,-9795.31,1,0
43.705,58.51,102.215,4754.15,1,1
36.496,97.822,134.318,25877.9,0,1
32.644,54.01,86.654,5816.5,1,1
11.413,50.815,62.228,7702.9,0,1
86.491,22.915,109.406,-21851.6,1,0
74.44,17.011,91.451,-16499.5,1,0
15.157,29.404,44.561,1994.47,0,1
65.476,55.927,121.403,-3641.98,1,0
66.754,57.979,124.733,-3438.57,1,0
40.744,91.306,132.05,20975.5,0,1
47.953,26.965,74.918,-4939.77,1,0
71.317,57.493,128.81,-5594.14,1,0
82.252,34.687,116.939,-17474.2,1,0
45.028,99.082,144.11,24472.1,0,1
35.92,96.769,132.689,25365.2,0,1
82.603,36.802,119.405,-17181,1,0
22.447,19.099,41.546,-436.983,1,0
91.792,45.1,136.892,-20080.3,1,0
30.277,60.373,90.65,8570.9,0,1
53.083,73.936,127.019,8321.22,1,1
73.288,27.523,100.811,-14494.1,1,0
80.947,45.613,126.56,-14048.8,1,0
14.095,13.591,27.686,-43.837,1,0
91.549,70.849,162.398,-10560.9,1,0
61.57,32.293,93.863,-8633.18,1,0
62.164,66.7,128.864,1836.35,1,1
16.426,90.649,107.075,24967.6,0,1
81.361,88.687,170.048,3913.71,1,1
82.504,26.389,108.893,-19196.8,1,0
54.937,18.433,73.37,-8414.12,1,0
23.158,37.54,60.698,2742.48,1,1
12.403,92.773,105.176,26555.9,0,1
13.807,94.195,108.002,27275.5,0,1
37.873,91.261,129.134,21658.8,0,1
54.568,48.124,102.692,-2078.94,1,0
65.197,85.024,150.221,9357.02,1,1
65.647,13.321,78.968,-12981.3,1,0
30.646,36.919,67.565,1331.52,1,1
16.912,79.363,96.275,18888.7,0,1
97.768,35.659,133.427,-26034.4,1,0
11.656,27.1,38.756,1880.39,0,1
59.527,75.25,134.777,6657.35,1,1
74.917,40.888,115.805,-12380.2,1,0
31.105,57.43,88.535,7322.06,0,1
24.445,76.051,100.496,16292.9,0,1
33.031,94.771,127.802,24788.7,0,1
13.591,92.602,106.193,26359.3,0,1
87.544,74.575,162.119,-6605.27,1,0
53.965,25.426,79.391,-7118.03,1,0
65.836,98.533,164.369,16884.1,1,1
63.55,88.201,151.751,11752.1,1,1
50.725,86.374,137.099,15354.4,0,1
91.522,38.539,130.061,-21648.8,1,0
23.293,65.611,88.904,11819.4,0,1
17.902,78.229,96.131,18219,0,1
91.27,76.726,167.996,-7675.96,1,0
62.506,17.965,80.471,-11260.3,1,0
51.985,37.423,89.408,-4090.23,1,0
16.021,73.09,89.111,15976.5,0,1
52.021,30.466,82.487,-5585.77,1,0
49.141,75.052,124.193,10109.5,1,1
25.237,19.909,45.146,-755.672,1,0
67.654,12.781,80.435,-13866.1,1,0
84.484,21.619,106.103,-20954.9,1,0
85.375,17.488,102.863,-21937.9,1,0
77.32,48.934,126.254,-11259,1,0
95.689,85.222,180.911,-5948.91,1,0
92.476,54.388,146.864,-17573.3,1,0
23.761,72.937,96.698,14939,0,1
19.999,31.672,51.671,1894.87,1,1
51.166,68.437,119.603,6489.47,1,1
65.566,13.672,79.238,-12918.2,1,0
76.402,17.551,93.953,-17370.6,1,0
98.272,82.423,180.695,-8997,1,0
47.818,50.293,98.111,762.856,1,1
70.057,86.959,157.016,8337.42,1,1
82.522,85.294,167.816,1461.42,1,1
64.036,50.176,114.212,-4973.07,1,0
88.075,15.688,103.763,-23596.8,1,0
28.972,73.459,102.431,14315.8,0,1
23.176,63.46,86.636,10964.3,0,1
79.561,76.042,155.603,-1720.23,1,0
48.682,39.205,87.887,-2616.65,1,0
30.43,29.62,60.05,-152.809,1,0
12.142,97.597,109.739,29461.1,0,1
18.46,20.476,38.936,246.599,1,1
66.034,74.026,140.06,3516.57,1,1
24.157,42.436,66.593,3824.11,0,1
48.754,79.597,128.351,12436.7,1,1
82.027,86.572,168.599,2407.35,1,1
29.89,52.084,81.974,5715.6,0,1
40.699,12.412,53.111,-4719.77,1,0
37.378,94.744,132.122,23811.1,0,1
19.765,82.621,102.386,20218,0,1
67.6,95.905,163.505,14539.3,1,1
23.248,80.785,104.033,18804.8,0,1
59.365,92.809,152.174,15988.5,1,1
23.995,65.224,89.219,11556.1,0,1
32.014,11.593,43.607,-2797.58,1,0
52.012,91.324,143.336,17702.3,0,1
99.19,60.472,159.662,-19420.7,1,0
11.809,65.224,77.033,12926.8,0,1
91.666,83.134,174.8,-4685.35,1,0
64.828,40.42,105.248,-8070.42,1,0
62.731,14.023,76.754,-11745,1,0
26.992,82.621,109.613,19156.4,0,1
56.107,57.7,113.807,569.554,1,1
52.21,50.653,102.863,-503.15,1,0
19.612,61.975,81.587,10858.2,0,1
90.442,77.212,167.654,-6968.25,1,0
57.88,13.699,71.579,-9935.07,1,0
25.165,74.413,99.578,15406.4,0,1
63.676,39.16,102.836,-7920.36,1,0
96.805,52.867,149.672,-20660,1,0
97.921,48.817,146.738,-22636.5,1,0
44.191,97.111,141.302,23491.9,0,1
66.457,13.168,79.625,-13330.2,1,0
62.335,58.132,120.467,-1590.66,1,0
86.302,84.331,170.633,-1056.57,1,0
55.72,49.033,104.753,-2200.63,1,0
88.354,39.889,128.243,-19525.9,1,0
88.831,11.629,100.46,-24365.3,1,0
87.589,41.041,128.63,-18810.2,1,0
52.282,64.369,116.651,4429.52,1,1
93.016,99.901,192.917,4172.77,1,1
41.581,18.064,59.645,-4406.62,1,0
13.6,23.923,37.523,1216.9,0,1
49.645,34.444,84.089,-4015.7,1,0
20.251,46.459,66.71,5492.56,0,1
77.311,18.181,95.492,-17738.8,1,0
52.444,78.679,131.123,10807.1,1,1
15.292,18.91,34.202,388.75,1,1
81.847,34.804,116.651,-17239.8,1,0
34.21,35.326,69.536,243.794,1,1
19.135,79.93,99.065,18920.7,0,1
74.359,97.498,171.857,12492.9,1,1
19.819,63.19,83.009,11310.3,0,1
99.127,64.576,163.703,-17769.2,1,0
94.231,18.586,112.817,-26810.5,1,0
28.945,54.415,83.36,6670.16,0,1
75.655,27.703,103.358,-15570.4,1,0
29.647,79.255,108.902,16972.2,0,1
98.794,69.301,168.095,-15574.8,1,0
70.867,19.045,89.912,-14638,1,0
72.928,15.355,88.283,-15967.8,1,0
27.226,25.372,52.598,-306.358,1,0
84.034,32.527,116.561,-18861.2,1,0
91.45,33.049,124.499,-22842.1,1,0
57.331,25.66,82.991,-8257.39,1,0
58.375,33.634,92.009,-7151.5,1,0
95.599,89.911,185.51,-3314.95,1,0
31.132,72.586,103.718,13507.4,0,1
20.269,87.436,107.705,22727,0,1
37.171,71.677,108.848,11799.5,0,1
63.19,23.284,86.474,-10841.1,1,0
26.092,38.845,64.937,2601.68,1,1
98.155,12.916,111.071,-29743.3,1,0
75.268,96.949,172.217,11730.2,1,1
39.385,46.135,85.52,1813.52,1,1
16.003,69.481,85.484,14361.8,0,1
18.658,33.229,51.887,2375.19,0,1
84.853,92.692,177.545,4372.39,1,1
22.924,43.48,66.404,4288.28,0,1
82.918,37.423,120.341,-17199.9,1,0
59.14,98.461,157.601,19468.5,1,1
61.066,54.739,115.805,-2301.84,1,0
88.372,49.366,137.738,-16878.5,1,0
27.334,98.65,125.984,28226.2,0,1
93.97,21.673,115.643,-26265.7,1,0
70.327,24.328,94.655,-13678.6,1,0
34.957,53.587,88.544,5182.29,1,1
53.173,33.121,86.294,-5436.11,1,0
23.671,85.609,109.28,21264.1,0,1
87.238,53.056,140.294,-15065.6,1,0
88.921,93.241,182.162,2472.24,1,1
79.705,97.579,177.284,9955,1,1
83.647,31.735,115.382,-18817.2,1,0
57.448,63.739,121.187,2395.11,1,1
65.215,40.366,105.581,-8242.23,1,0
91.171,24.355,115.526,-24249.9,1,0
95.995,19.405,115.4,-27766.9,1,0
36.271,84.376,120.647,18232.9,0,1
25.939,20.773,46.712,-758.111,1,0
50.194,77.086,127.28,10753.1,1,1
32.446,77.689,110.135,15654,0,1
91.414,24.571,115.985,-24356.1,1,0
88.444,11.764,100.208,-24139.8,1,0
14.86,12.124,26.984,-231.938,1,0
87.373,92.107,179.48,2669.28,1,1
22.348,43.462,65.81,4365.28,0,1
52.516,92.062,144.578,17962,0,1
41.05,36.163,77.213,-1185.45,1,0
23.797,88.498,112.295,22825.6,0,1
89.911,79.012,168.923,-5783.96,1,0
86.032,48.25,134.282,-15938.7,1,0
60.535,82.027,142.562,9625.66,1,1
24.823,86.806,111.629,21737,0,1
33.571,40.762,74.333,1679.27,1,1
97.579,73.765,171.344,-12818.9,1,0
17.848,87.193,105.041,22883.6,0,1
18.622,66.439,85.061,12778,0,1
11.773,97.075,108.848,29169.5,0,1
68.203,73.801,142.004,2497.37,1,1
99.199,22.744,121.943,-29289.5,1,0
65.908,21.547,87.455,-12188.1,1,0
56.215,18.433,74.648,-8860.39,1,0
70.777,54.433,125.21,-6429.06,1,0
11.764,84.574,96.338,22036.3,0,1
42.931,58.843,101.774,5087.58,1,1
30.754,86.131,116.885,20334.7,0,1
97.093,81.298,178.391,-8852.02,1,0
68.158,21.916,90.074,-13085.4,1,0
68.104,91.738,159.842,11868,1,1
19.855,32.86,52.715,2153.75,1,1
32.671,27.703,60.374,-942.283,1,0
20.053,41.302,61.355,4095.8,0,1
51.31,78.994,130.304,11332.8,1,1
38.377,76.681,115.058,13845.6,0,1
52.804,94.744,147.548,19440.7,0,1
89.434,75.88,165.314,-7039.26,1,0
16.291,12.817,29.108,-317.682,1,0
51.481,44.245,95.726,-2176.1,1,0
57.25,53.254,110.504,-1387.25,1,0
85.987,57.349,143.336,-12895.8,1,0
12.097,16.75,28.847,421.681,1,1
43.48,66.367,109.847,7898.18,1,1
88.048,11.638,99.686,-23929.5,1,0
78.283,23.32,101.603,-17543.9,1,0
60.544,88.138,148.682,12889.1,1,1
46.18,83.224,129.404,15059.7,0,1
73.018,23.41,96.428,-15028.1,1,0
81.694,24.328,106.022,-19107.3,1,0
59.572,77.239,136.811,7593.35,1,1
91.018,12.376,103.394,-25544.6,1,0
71.983,47.62,119.603,-9154.25,1,0
45.433,45.442,90.875,2.56943,1,1
17.605,86.914,104.519,22758,0,1
79.687,64.855,144.542,-6735.09,1,0
97.336,65.683,163.019,-16210.7,1,0
22.204,66.61,88.814,12390,0,1
72.433,55.684,128.117,-6741.33,1,0
32.977,27.649,60.626,-1014.78,1,0
24.49,68.428,92.918,12826,0,1
98.137,75.043,173.18,-12564.5,1,0
23.743,11.494,35.237,-1355.97,1,0
25.435,86.761,112.196,21615.8,0,1
82.072,97.129,179.201,8476.74,1,1
68.257,41.644,109.901,-9188.52,1,0
74.368,26.443,100.811,-15178.2,1,0
11.197,13.519,24.716,180.298,1,1
31.231,46.63,77.861,3766.71,1,1
48.961,38.836,87.797,-2792.7,1,0
90.712,28.657,119.369,-23271.2,1,0
60.859,55.225,116.084,-2054.66,1,0
51.508,73.063,124.571,8435.58,1,1
21.835,81.109,102.944,19169.7,0,1
85.915,11.98,97.895,-22738.4,1,0
98.758,10.414,109.172,-30299.7,1,0
37.576,64.063,101.639,8457.52,0,1
42.625,51.319,93.944,2565.89,1,1
65.557,58.06,123.617,-2911.49,1,0
95.248,47.629,142.877,-21374.3,1,0
22.357,30.682,53.039,1387.17,1,1
46.45,53.893,100.343,2346.31,1,1
14.293,47.647,61.94,6490.36,0,1
57.412,35.533,92.945,-6388.57,1,0
84.277,96.373,180.65,6864.83,1,1
31.537,42.157,73.694,2458.71,1,1
82.198,82.405,164.603,107.043,1,1
87.382,33.706,121.088,-20418.8,1,0
55.468,66.385,121.853,4179.16,1,1
14.815,98.56,113.375,29828.1,0,1
35.533,70.741,106.274,11754.9,0,1
98.974,63.118,162.092,-18258.8,1,0
91.981,41.599,133.58,-21143,1,0
71.605,57.538,129.143,-5707.19,1,0
56.827,66.862,123.689,3899.4,1,1
62.344,69.184,131.528,2826.34,1,1
54.712,98.794,153.506,21258.7,0,1
23.077,59.005,82.082,9264.69,0,1
13.609,70.489,84.098,15027.8,0,1
84.538,87.886,172.424,1813.56,1,1
34.03,16.084,50.114,-2825.38,1,0
87.211,16.237,103.448,-23065.9,1,0
55.657,41.77,97.427,-4250.48,1,0
97.111,11.125,108.236,-29238.1,1,0
98.155,69.103,167.258,-15265.6,1,0
66.853,33.697,100.55,-10473.6,1,0
97.012,65.827,162.839,-15953.4,1,0
53.983,88.993,142.976,15725.5,1,1
64.594,25.588,90.182,-11051,1,0
13.708,78.589,92.297,18812.9,0,1
49.618,66.052,115.67,5971.92,1,1
14.941,94.33,109.271,27253.1,0,1
32.014,28.018,60.032,-753.63,1,0
20.512,35.623,56.135,2664.87,0,1
55.675,62.218,117.893,2423.34,1,1
80.677,46.882,127.559,-13543,1,0
68.302,35.056,103.358,-10795.3,1,0
53.119,81.127,134.246,11812.3,1,1
66.826,17.398,84.224,-13078.5,1,0
82.261,64.99,147.251,-7989.61,1,0
76.501,16.282,92.783,-17553,1,0
55.855,73.522,129.377,7180.75,1,1
72.118,67.006,139.124,-2234.31,1,0
62.515,93.88,156.395,15410.5,1,1
49.762,33.391,83.153,-4276.64,1,0
39.646,89.389,129.035,20164.6,0,1
89.443,44.587,134.03,-18887.4,1,0
50.887,78.625,129.512,11285.9,1,1
29.782,61.399,91.181,9056.8,0,1
71.416,75.457,146.873,1864.58,1,1
23.626,19.261,42.887,-588.112,1,0
79.507,49.096,128.603,-12286.6,1,0
44.326,89.794,134.12,19158,0,1
30.232,11.152,41.384,-2480.62,1,0
97.201,69.661,166.862,-14436.8,1,0
66.142,73.702,139.844,3321.36,1,1
75.943,79.165,155.108,1570.04,1,1
14.392,15.229,29.621,77.8888,1,1
46.171,34.084,80.255,-3047.48,1,0
66.286,85.942,152.228,9400.25,1,1
57.475,95.932,153.407,18534.1,0,1
42.499,14.095,56.594,-5050.1,1,0
40.519,83.386,123.905,16686.4,0,1
82.72,60.301,143.021,-10073.2,1,0
11.962,21.313,33.275,977.521,0,1
92.935,82.756,175.691,-5618.29,1,0
30.574,72.442,103.016,13549.9,0,1
89.02,64.9,153.92,-11663.3,1,0
62.245,76.42,138.665,6175.04,1,1
66.061,26.614,92.675,-11484.9,1,0
13.249,89.371,102.62,24541,0,1
57.484,79.201,136.685,9325.47,1,1
35.713,61.885,97.598,8024.68,0,1
51.598,71.884,123.482,7869.55,1,1
85.969,17.884,103.853,-22213.7,1,0
24.994,43.444,68.438,3966.83,0,1
70.984,57.493,128.477,-5445.27,1,0
14.707,68.68,83.387,14139.2,0,1
98.056,54.604,152.66,-20839.4,1,0
28.981,67.186,96.167,11542.4,0,1
65.917,79.084,145.001,5998.02,1,1
17.11,86.491,103.601,22581.6,0,1
18.703,96.13,114.833,27932.4,0,1
18.568,38.116,56.684,3481.07,0,1
72.559,41.797,114.356,-11051.6,1,0
54.73,75.808,130.538,8644.03,1,1
31.168,12.214,43.382,-2583.21,1,0
22.177,24.049,46.226,271.858,1,1
64.099,30.952,95.051,-9898.08,1,0
85.942,17.236,103.178,-22270.6,1,0
96.004,68.104,164.108,-14384.1,1,0
17.857,66.997,84.854,13099.6,0,1
25.606,22.564,48.17,-460.347,1,0
35.677,80.83,116.507,16526.8,0,1
67.168,21.826,88.994,-12676.8,1,0
15.184,90.253,105.437,24865.9,0,1
58.087,22.294,80.381,-9038.6,1,0
43.921,66.79,110.711,7954.04,1,1
18.424,52.489,70.913,7588.99,0,1
94.906,48.151,143.057,-21013,1,0
51.454,49.636,101.09,-577.367,1,0
23.968,39.79,63.758,3169.17,1,1
51.85,93.313,145.163,18908.9,0,1
53.848,73.126,126.974,7690.01,1,1
24.265,96.958,121.223,27683.9,0,1
80.362,20.278,100.64,-18996.8,1,0
65.062,55.387,120.449,-3661.04,1,0
44.443,47.836,92.279,983.641,1,1
35.128,70.12,105.248,11570,0,1
28.666,92.296,120.962,24180.2,0,1
49.114,33.85,82.964,-3978.4,1,0
49.726,97.201,146.927,21913.7,0,1
13.312,83.647,96.959,21424.4,0,1
63.991,21.745,85.736,-11378.9,1,0
36.136,58.897,95.033,6795.41,1,1
59.896,44.758,104.654,-4977.08,1,0
65.701,41.032,106.733,-8271.8,1,0
74.548,74.728,149.276,84.4136,1,1
91.522,28.396,119.918,-23781.7,1,0
47.854,15.787,63.641,-6411.29,1,0
25.354,85.384,110.738,20884.1,0,1
83.233,80.425,163.658,-1443.72,1,0
40.78,27.676,68.456,-2818.16,1,0
28.261,65.908,94.169,11137.5,0,1
54.964,14.104,69.068,-8865.95,1,0
25.372,94.087,119.459,25788.2,0,1
95.122,65.098,160.22,-15112.5,1,0
58.456,98.443,156.899,19710.1,0,1
15.913,22.456,38.369,788.692,1,1
77.356,99.217,176.573,12126.7,1,1
38.521,37.252,75.773,-302.083,1,0
43.975,94.231,138.206,21820.5,0,1
35.461,18.532,53.993,-2871.56,1,0
68.959,26.983,95.942,-12652,1,0
36.928,73.981,110.909,12910.4,0,1
89.938,52.291,142.229,-16821.6,1,0
26.533,73.18,99.713,14612.5,0,1
89.884,57.313,147.197,-15061.9,1,0
58.024,75.313,133.337,7242.2,1,1
80.389,12.997,93.386,-19771.5,1,0
79.417,62.938,142.355,-7369.76,1,0
97.084,41.716,138.8,-24143.4,1,0
85.204,55.54,140.744,-13116.2,1,0
40.159,91.126,131.285,21021,0,1
35.164,17.515,52.679,-2920.84,1,0
90.343,30.862,121.205,-22649,1,0
11.935,34.327,46.262,3254.37,0,1
25.093,94.564,119.657,26115.1,0,1
42.859,51.22,94.079,2471.16,1,1
21.547,36.955,58.502,2831.83,0,1
82.369,11.494,93.863,-20899.6,1,0
46.414,98.902,145.316,23962,0,1
41.842,36.298,78.14,-1360.96,1,0
23.392,89.866,113.258,23652.1,0,1
11.62,60.949,72.569,11246.1,0,1
92.863,48.205,141.068,-19791.5,1,0
81.055,57.115,138.17,-10391.7,1,0
79.921,66.268,146.189,-6270.36,1,0
69.832,77.248,147.08,3426.68,1,1
24.562,62.164,86.726,10245,0,1
51.931,14.905,66.836,-7774.4,1,0
83.026,21.043,104.069,-20264.9,1,0
96.4,65.287,161.687,-15804,1,0
15.607,96.427,112.034,28445.8,0,1
73.675,27.163,100.838,-14734.6,1,0
90.559,56.044,146.603,-15896.5,1,0
85.825,36.973,122.798,-18846.2,1,0
22.123,84.835,106.958,21072.4,0,1
63.28,35.515,98.795,-8617.52,1,0
74.701,32.068,106.769,-14300.2,1,0
86.464,34.741,121.205,-19694.9,1,0
37.441,67.528,104.969,9921.79,0,1
81.856,17.371,99.227,-20102,1,0
90.964,18.856,109.82,-24878,1,0
51.787,15.526,67.313,-7668.11,1,0
71.029,93.727,164.756,11748.4,1,1
77.599,54.055,131.654,-9737.87,1,0
14.77,74.008,88.778,16521.7,0,1
19.351,77.545,96.896,17714.7,0,1
37.603,83.026,120.629,17213.8,0,1
61.876,28.162,90.038,-9536.43,1,0
96.247,47.701,143.948,-21953.8,1,0
55.144,18.37,73.514,-8492.99,1,0
32.536,75.592,108.128,14625.9,0,1
43.885,64.414,108.299,6984.61,1,1
64.828,87.517,152.345,10859.1,1,1
89.155,92.269,181.424,1774.86,1,1
22.213,38.179,60.392,3029.18,0,1
66.808,13.177,79.985,-13476.4,1,0
14.212,18.604,32.816,452.791,1,1
75.871,75.241,151.112,-299.081,1,0
69.499,53.479,122.978,-6189.28,1,0
86.464,41.437,127.901,-18092.4,1,0
84.655,62.983,147.638,-10051.9,1,0
18.982,79.426,98.408,18686.7,0,1
13.186,70.867,84.053,15231.3,0,1
97.597,99.433,197.03,1136.46,1,1
75.736,19.909,95.645,-16774.8,1,0
74.971,65.449,140.42,-4200.56,1,0
52.669,76.024,128.693,9442.45,1,1
29.863,17.497,47.36,-1839.89,1,0
63.541,76.186,139.727,5550.72,1,1
66.934,42.931,109.865,-8284.66,1,0
14.365,33.751,48.116,2930.4,0,1
13.276,18.577,31.853,530.467,1,1
42.355,79.156,121.511,14048.3,0,1
50.986,69.022,120.008,6799.87,1,1
89.803,94.627,184.43,2795.04,1,1
10.459,41.626,52.085,5099.85,0,1
57.61,76.609,134.219,8011.15,1,1
21.052,60.796,81.848,10219.5,0,1
14.644,75.817,90.461,17384.9,0,1
27.397,80.389,107.786,17944.1,0,1
85.726,92.368,178.094,3716.19,1,1
45.838,95.563,141.401,22089.1,0,1
68.392,32.869,101.261,-11300.6,1,0
13.06,89.11,102.17,24410.3,0,1
99.055,70.003,169.058,-15429.8,1,0
32.041,70.588,102.629,12428.3,0,1
60.922,35.317,96.239,-7741.51,1,0
46.342,60.445,106.787,4731.29,1,1
71.641,87.328,158.969,7834.34,1,1
29.467,28.612,58.079,-156.004,1,0
81.955,87.094,169.049,2729.24,1,1
60.238,96.742,156.98,18002.6,1,1
63.703,71.299,135.002,3221.63,1,1
57.538,68.356,125.894,4278.6,1,1
14.284,42.112,56.396,4930.38,0,1
15.913,57.187,73.1,9478.59,0,1
34.48,51.751,86.231,4678.76,1,1
52.75,92.881,145.631,18360.5,0,1
74.62,55.819,130.439,-7704.39,1,0
49.159,40.843,90.002,-2351.35,1,0
82.99,71.2,154.19,-5711.1,1,0
11.431,43.912,55.343,5647.31,0,1
63.685,47.773,111.458,-5571.68,1,0
61.525,92.503,154.028,14990,1,1
92.278,80.992,173.27,-6143.46,1,0
21.115,41.401,62.516,3984.17,0,1
35.254,38.53,73.784,759.374,1,1
38.143,56.125,94.268,5325.4,1,1
66.997,52.858,119.855,-5323.84,1,0
81.649,71.281,152.93,-4981.24,1,0
84.97,87.562,172.532,1404.93,1,1
28.468,76.618,105.086,15896.1,0,1
96.481,71.227,167.708,-13305.6,1,0
36.667,38.269,74.936,377.14,1,1
84.214,75.826,160.04,-4217.32,1,0
69.112,34.372,103.484,-11294.1,1,0
14.194,70.552,84.746,15004.6,0,1
35.452,35.056,70.508,-87.7169,1,0
75.493,86.977,162.47,5861.6,1,1
27.559,34.939,62.498,1449.01,1,1
67.969,95.842,163.811,14344.2,1,1
66.349,60.391,126.74,-2372.27,1,0
34.372,61.66,96.032,8232.61,0,1
16.516,58.537,75.053,9907.96,0,1
71.686,88.174,159.86,8280.52,1,1
29.827,56.656,86.483,7289.29,0,1
75.736,48.295,124.031,-10692.5,1,0
90.451,72.226,162.677,-9314.16,1,0
19.522,27.118,46.64,1113,1,1
10.495,60.904,71.399,11307.1,0,1
92.953,36.784,129.737,-22893.4,1,0
85.276,64.315,149.591,-9850.71,1,0
97.336,20.728,118.064,-28414.6,1,0
89.371,39.997,129.368,-20066.7,1,0
97.705,74.098,171.803,-12741.5,1,0
64.945,32.842,97.787,-9862.26,1,0
37.117,88.462,125.579,20256.5,0,1
83.233,28.657,111.89,-19184.2,1,0
50.122,89.758,139.88,17417.9,0,1
77.203,21.817,99.02,-17229.5,1,0
77.932,97.03,174.962,10497.4,1,1
35.641,20.836,56.477,-2626.82,1,0
45.325,26.092,71.417,-4315.18,1,0
50.23,22.024,72.254,-6402.55,1,0
10.387,17.902,28.289,667.877,0,1
72.928,60.508,133.436,-5206.48,1,0
44.686,25.381,70.067,-4249.45,1,0
24.823,99.19,124.013,28973.3,0,1
